2.78552618027,29.6502323151
2.58003511429,28.8967266083
2.54917325974,25.4039039612
2.54576387405,66.1240158081
2.53892173767,19.3703861237
2.78861656189,20.8888816833
3.46234192848,52.5109487176
4.04144277573,137.063382625
4.32279291153,75.3749513626
4.58713760376,13.0657882691
4.01870455742,5.8185977936
4.00515546799,71.5059833526
3.94490947723,124.754652023
3.5350812912,76.653913498
3.7145802021,80.5773200989
3.45213928223,56.3305549622
3.60347428322,83.7538886071
3.47649898529,22.4030964076
3.58747472763,37.8972930908
3.42767968178,72.3792037964
3.61272182465,57.5691452026
3.64768090248,142.591720581
3.05258193016,38.330783844
2.7638086319,50.8165016174
2.54163422585,20.6956253052
2.18891904354,50.1358718872
2.07449052334,19.3293018341
2.03392395973,50.84349823
2.06288752556,23.0398540497
3.30214371681,27.2873679102
5.16265335083,48.2393237352
5.12345066071,116.41809845
5.44369878769,76.6307449341
5.7128452301,10.544506073
4.68033542633,3.2130489349
3.97427167892,24.4734172821
3.28959503174,11.3824882508
2.83991351128,35.0183906555
2.86114444733,94.8574886322
3.21734371185,141.669927597
3.55505623817,119.516914368
3.68621006012,88.838439107
3.81429162025,50.4579124451
3.53013267517,79.2361907959
3.38469090462,227.999649048
3.17390027046,191.474349976
2.80535950661,98.1846237183
2.44894471169,87.0823822021
2.31621620655,21.8359851837
2.07183668613,20.5945549011
2.09008953571,23.6553688049
2.16678390503,22.2471199036
2.12394270897,21.7044639587
2.25408027172,23.8713907301
3.77664937973,17.9742458165
5.21643486023,27.3916482925
5.33701791763,52.0263481141
5.26520910263,124.582742691
4.71295347214,109.943849564
4.01363196373,167.110334396
3.70333662033,28.4027404785
3.18538513184,7.8764438629
3.32647838593,100.722488403
3.62617459297,57.3992004395
3.8585916996,53.1338806153
3.73363461494,29.3014656305
3.75246825218,50.7576522827
3.63110461235,129.003982544
3.81920089722,194.165374756
3.24498000145,150.267150879
2.78840675354,97.9352340698
2.0834291935,74.1413116455
2.07001969814,53.0603065491
2.02267727852,46.722869873
2.11377773285,61.0665779114
1.72307906151,61.0665779114
2.00795123577,50.944568634
4.00360240936,50.1289863586
5.59080495834,64.5178139508
6.14124422073,142.010094166
6.77544431686,100.383602143
7.0,135.259794235
6.69930200577,61.9100551605
5.35336914062,38.8801012039
4.7735666275,107.099634171
4.58032741547,20.3375053406
4.66153755188,9.5978813171
2.63698854446,8.5581150055
3.05110421181,19.7453393936
3.70457615852,23.7485351563
3.96317710876,106.386634827
3.41833033562,126.927024841
3.75314249992,164.168151855
3.21177949905,89.0114364624
2.79495182037,36.6651611328
1.85206315517,29.5773468018
2.75652303696,46.621799469
2.65332832336,29.549161911
2.88465967178,22.7456054688
2.86523761749,18.5139656067
3.36581935883,24.0293312073
3.61436095238,24.4688816071
5.61130800247,49.2070022821
6.32597665787,116.784808159
6.83383541107,82.4801616668
6.83920841217,79.8501701355
5.43011226654,105.410989761
4.8241065979,104.614622117
4.5272649765,88.9553565981
4.24125447273,82.258096695
4.33570017815,135.469053268
4.46716012955,115.683926105
4.37776198387,52.6024608612
4.55987825394,32.7219952345
4.40530004501,52.3274459839
3.94015803337,90.1003417969
4.27036919594,172.079742432
3.76141729355,124.927238464
3.32056107521,90.6658248901
2.25666401386,68.1561813354
3.10867562294,46.5420913696
3.1657995224,40.7248802185
3.13565125465,61.2884483337
2.99046149254,26.1675415039
3.02032175064,22.0125846863
3.16541805267,21.1970024109
5.64582099915,53.1872577965
6.09869365692,166.112154007
6.1382692337,96.636890411
6.5300028801,62.646118164
5.27853813171,56.2825241089
4.82837905884,17.718919754
4.65113964081,31.1708335877
4.39211096764,11.0479717255
4.35524191856,35.1736507416
4.42246189117,7.6844921112
4.16897096634,46.2012968063
3.98744931221,36.1996538043
4.16334547997,51.2275123596
3.96033730507,35.3435173035
3.95957484245,22.7947025299
3.7193602562,38.2156982422
3.33359875679,103.013565063
2.18017361164,67.5186233521
3.08751239777,65.6066207886
3.03375043869,24.7435188293
2.93319740295,23.8337554932
2.83796110153,19.3703861237
2.74231758118,20.6956253052
3.28563346863,24.9169469774
5.17477741241,73.6119393706
5.81080331802,120.603734016
5.97287445068,96.2238588331
6.23351459503,70.8498277664
5.12214603424,10.4516487121
4.62902965546,107.154590607
4.40215911865,157.779034614
4.36060228348,84.4311008453
4.48491039276,78.1596107483
4.67001476288,81.6462945938
4.63332977295,43.9317371846
4.54494228363,22.2604172826
4.76721038818,73.7016601562
4.3816300869,92.2218933105
3.89169659615,148.918579102
3.45492305756,145.793823242
3.28618183136,65.1957473755
2.61470165253,41.4852218628
2.66241469383,40.6238098145
2.80971302986,21.2038917542
2.65045251846,20.6956253052
2.56016221046,24.7435188293
2.16737375259,24.1304016113
3.32535042763,60.1384615004
5.74355592728,73.5724603534
7.03579359055,119.016998291
7.0,80.2467927933
7.0,82.3705444336
6.56428699493,56.4612007141
5.25693788528,34.6862602234
5.23764743805,65.4807682037
5.22334947586,30.9239387512
5.01745023727,9.3194217682
5.0362695694,10.2396945953
4.79916610718,17.1857557297
4.96385326385,50.8037209511
5.30987014771,64.9709777832
4.61827030182,105.977531433
4.16577782631,130.038635254
3.85262789726,146.035232544
3.14604845047,50.5075569153
2.72551693916,36.5631599426
3.00552573204,34.4449882507
3.03011193275,24.1304016113
2.93260040283,28.1168842316
2.90576996803,23.9348258972
3.11503376961,21.7044639587
3.46299805641,27.7698644698
5.28751602173,63.5493005514
6.2601855278,134.020720482
6.46051769257,75.2055873871
7.0,56.335641861
5.47649421692,7.2712211609
4.89334001541,21.503194809
4.93060483932,4.1977386474
4.74782123566,65.6563434601
4.67060508728,47.0141925811
4.50344552994,104.531394959
4.395002985,97.2285451891
4.71643676758,72.4210498333
4.92782535553,90.4489364624
4.38513388634,122.896347046
4.24036779404,97.5776824951
3.73199262619,104.165039062
3.26117887497,73.8978424072
2.86307659149,38.8809509277
3.02166309357,50.944568634
2.92657651901,28.6934146881
2.89439096451,29.6502323151
2.87307634354,26.1675415039
3.03601922989,35.9834785461
3.26985850334,25.3433316946
5.32709493637,22.1905273199
6.207995224,31.8806505204
6.04337434769,44.5165119171
5.65412321091,27.3243160248
5.06393327713,35.0621318817
4.53539361954,128.13886261
4.58692588806,104.612270356
4.61768856049,83.5749320982
4.79528083801,42.4893169403
4.59906568527,9.8939323425
4.54209938049,40.7289962768
4.89516773224,104.088466853
4.79529514313,105.486618042
4.48233833313,174.825469971
4.44301261902,196.999923706
3.84908285141,227.318756104
3.26426138878,106.727149963
2.54035415649,68.3349380493
2.80123605728,28.5923442841
2.68044223785,23.6553688049
2.54847373962,34.4449882507
2.47779049873,27.6133956909
2.51764431,32.3296737671
2.80971803665,49.4087690115
4.07939043045,53.1522406936
4.69178714752,135.247364044
