hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
2.38552618027,2.18003511429,2.14917325974,2.14576387405,2.13892173767,2.38861656189,3.06234192848,3.64144277573,3.92279291153,4.18713760376,3.61870455742,3.60515546799,3.54490947723,3.1350812912,3.3145802021,3.05213928223,3.20347428322,3.07649898529,3.18747472763,3.02767968178,3.21272182465,3.24768090248,2.65258193016,2.3638086319
2.14163422585,1.83891904354,1.72449052334,1.68392395973,1.71288752556,2.90214371681,4.76265335083,4.72345066071,5.04369878769,5.3128452301,4.28033542633,3.57427167892,2.88959503174,2.43991351128,2.46114444733,2.81734371185,3.15505623817,3.28621006012,3.41429162025,3.13013267517,2.98469090462,2.77390027046,2.40535950661,2.04894471169
1.96621620655,1.72183668613,1.74008953571,1.81678390503,1.77394270897,1.90408027172,3.37664937973,4.81643486023,4.93701791763,4.86520910263,4.31295347214,3.61363196373,3.30333662033,2.78538513184,2.92647838593,3.22617459297,3.4585916996,3.33363461494,3.35246825218,3.23110461235,3.41920089722,2.84498000145,2.38840675354,1.7334291935
1.72001969814,1.67267727852,1.76377773285,1.37307906151,1.65795123577,3.60360240936,5.19080495834,5.84124422073,6.47544431686,7.14639472961,6.39930200577,4.95336914062,4.3735666275,4.18032741547,4.26153755188,2.23698854446,2.65110421181,3.30457615852,3.56317710876,3.01833033562,3.35314249992,2.81177949905,2.39495182037,1.50206315517
2.35652303696,2.25332832336,2.48465967178,2.46523761749,2.96581935883,3.21436095238,5.21130800247,6.02597665787,6.53383541107,6.53920841217,5.03011226654,4.4241065979,4.1272649765,3.84125447273,3.93570017815,4.06716012955,3.97776198387,4.15987825394,4.00530004501,3.54015803337,3.87036919594,3.36141729355,2.92056107521,1.90666401386
2.70867562294,2.7657995224,2.73565125465,2.59046149254,2.62032175064,2.76541805267,5.24582099915,5.79869365692,5.8382692337,6.2300028801,4.87853813171,4.42837905884,4.25113964081,3.99211096764,3.95524191856,4.02246189117,3.76897096634,3.58744931221,3.76334547997,3.56033730507,3.55957484245,3.3193602562,2.93359875679,1.83017361164
2.68751239777,2.63375043869,2.53319740295,2.43796110153,2.34231758118,2.88563346863,4.77477741241,5.41080331802,5.67287445068,5.93351459503,4.72214603424,4.22902965546,4.00215911865,3.96060228348,4.08491039276,4.27001476288,4.23332977295,4.14494228363,4.36721038818,3.9816300869,3.49169659615,3.05492305756,2.88618183136,2.21470165253
2.26241469383,2.40971302986,2.25045251846,2.16016221046,1.81737375259,2.92535042763,5.34355592728,6.73579359055,7.2409901619,7.6095161438,6.26428699493,4.85693788528,4.83764743805,4.82334947586,4.61745023727,4.6362695694,4.39916610718,4.56385326385,4.90987014771,4.21827030182,3.76577782631,3.45262789726,2.74604845047,2.32551693916
2.60552573204,2.63011193275,2.53260040283,2.50576996803,2.71503376961,3.06299805641,4.88751602173,5.9601855278,6.16051769257,7.42063236237,5.07649421692,4.49334001541,4.53060483932,4.34782123566,4.27060508728,4.10344552994,3.995002985,4.31643676758,4.52782535553,3.98513388634,3.84036779404,3.33199262619,2.86117887497,2.46307659149
2.62166309357,2.52657651901,2.49439096451,2.47307634354,2.63601922989,2.86985850334,4.92709493637,5.907995224,5.74337434769,5.25412321091,4.66393327713,4.13539361954,4.18692588806,4.21768856049,4.39528083801,4.19906568527,4.14209938049,4.49516773224,4.39529514313,4.08233833313,4.04301261902,3.44908285141,2.86426138878,2.14035415649
2.40123605728,2.28044223785,2.14847373962,2.07779049873,2.11764431,2.40971803665,3.67939043045,4.29178714752,4.45514774323,4.20776939392,4.17556858063,3.95361113548,3.97863101959,3.90627861023,3.90212082863,3.7468931675,3.7839307785,3.71929121017,4.19372749329,3.85175251961,3.8459751606,3.67615580559,2.75397825241,2.23475599289
2.51945257187,2.40860271454,2.3967461586,2.35254597664,2.38011217117,3.22903776169,4.6571855545,5.51976156235,5.48259019852,5.47102975845,4.68027639389,4.0363817215,4.1980304718,4.02725028992,4.2129983902,4.03197574615,4.15036392212,4.25097942352,4.75909948349,3.83580422401,3.66632533073,3.24879813194,2.74887514114,2.52889347076
2.43535518646,2.20462942123,2.29871201515,2.32510614395,2.65286159515,3.27649879456,4.78809452057,5.40016222,5.52637481689,5.38066196442,4.66821336746,4.27194213867,4.09310340881,3.94881367683,4.19261312485,4.49859619141,4.37507915497,4.59389257431,5.29893064499,4.1348400116,3.56901836395,3.29195833206,2.67875289917,2.4650375843
2.23454785347,2.20456337929,2.29611778259,2.20167279243,2.21109867096,2.99866390228,4.52720451355,5.33793354034,5.88206338882,7.32520675659,5.45675802231,4.56780815125,4.94430494308,4.29692840576,4.76572608948,4.12669658661,3.953540802,4.04962921143,4.27119874954,3.54852747917,3.3045604229,2.86480545998,2.47983241081,2.0077521801
2.16910648346,2.09937787056,1.99573218822,1.85268723965,2.11532092094,2.46366834641,2.97113537788,3.34533643723,3.44604063034,3.84310555458,3.96257686615,3.55004477501,3.62381887436,3.53928375244,3.55691862106,3.1962249279,3.24726295471,3.10009694099,3.63259196281,3.00768303871,2.80604743958,2.60774827003,2.60281586647,2.15653657913
2.17221736908,2.1938700676,2.08826756477,1.90936338902,1.9173886776,2.25039196014,3.33007931709,3.87308216095,4.27345943451,4.76524448395,4.41799926758,3.71723818779,3.74724936485,3.42316246033,3.34419488907,3.16826367378,3.11200928688,3.0776219368,3.43138122559,2.88507699966,2.84810304642,2.69149255753,2.52694058418,2.10825252533
1.10946750641,1.01512908936,0.918426036835,0.888041853905,1.02396678925,1.41246128082,3.53441405296,3.71301841736,3.72579956055,3.7646009922,3.33425569534,2.67131519318,2.30334472656,2.08697867393,2.21430397034,2.72515821457,2.92450809479,3.06768703461,3.12552881241,2.75178742409,2.43503761292,1.93351948261,1.61594307423,1.2204182148
1.9217261076,1.91704654694,1.66187620163,1.46629261971,2.023873806,2.24924254417,3.49790811539,3.60501074791,3.93858909607,3.90649604797,3.6098587513,2.93633079529,1.8008275032,2.03713393211,2.24417495728,2.73058366776,3.13414669037,3.02783536911,3.24343252182,2.82590460777,2.96527099609,2.78972554207,2.46011447906,1.36362743378
1.60420024395,1.71801269054,1.67235708237,1.68293178082,1.90206897259,2.43441033363,3.83691310883,4.17699623108,4.34905052185,4.58094644547,4.02936410904,3.82505726814,3.88102197647,3.89075613022,3.69198942184,3.63646125793,3.45024037361,3.17740893364,3.72132158279,3.48218178749,3.31494283676,3.32355642319,2.72572779655,1.70566534996
