hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
1.66636872292,1.62997484207,1.60964858532,1.36428546906,1.72845852375,2.1233754158,4.32145214081,5.42138576508,5.59786081314,5.24394989014,4.42261505127,4.42094993591,4.54746675491,4.12790060043,3.98545122147,4.07838535309,3.9200232029,3.74882912636,3.90456795692,3.50613284111,3.12241983414,3.49341320992,2.63796448708,1.9372344017
1.95974433422,2.01420640945,1.88371276855,1.8796312809,2.03337359428,2.22954893112,4.23852539062,5.29921579361,5.03921794891,4.62967157364,3.9896132946,3.740193367,3.78211855888,3.06222772598,3.10188579559,3.30792856216,3.07751750946,3.04708480835,3.30116271973,3.12945365906,3.08154702187,3.33817076683,2.38546800613,1.77312302589
1.74075973034,1.82995927334,1.76503574848,1.69381916523,1.83882343769,2.02839922905,2.71571660042,3.59158849716,3.3096241951,3.4531378746,3.2733361721,3.07909488678,3.15651798248,1.84862887859,2.13726735115,2.88531303406,2.89320659637,2.97242641449,3.70871067047,3.4176967144,2.99877953529,3.57903432846,2.64521694183,1.78249490261
2.0049071312,1.91207039356,1.82789099216,1.8888425827,2.07857847214,2.22666192055,2.81760835648,3.05016636848,3.07245182991,3.52215027809,3.0750181675,3.00955796242,2.88196396828,2.50762557983,2.62962985039,2.58116436005,2.63918709755,3.08754491806,3.16691255569,2.97745585442,3.04421019554,2.90008854866,2.31179857254,1.99432361126
2.19543409348,2.05047655106,1.78236293793,1.87162065506,2.13401055336,2.27459144592,2.79214119911,3.00598573685,3.14224839211,3.0586566925,2.85408616066,2.68287181854,2.41177654266,1.97419190407,1.74994528294,1.26236450672,2.17296552658,2.30669927597,2.12299251556,2.33316469193,1.97171568871,1.76084959507,1.77844285965,1.61104643345
1.73839735985,1.71184682846,1.77028214931,1.80923545361,1.9034011364,1.80705106258,3.26778674126,3.76004648209,3.93421959877,3.51348781586,3.1095290184,2.91044902802,2.85979294777,2.79460597038,2.872215271,2.40680766106,2.36959886551,2.831584692,3.0635881424,2.98107171059,3.00013923645,2.76012611389,2.44695353508,2.16755628586
2.20383787155,2.06933927536,1.88572275639,1.8909163475,2.10788249969,2.27247619629,3.53238391876,3.76013278961,3.62260484695,2.90479421616,2.51756238937,3.33863091469,3.43909168243,3.13057374954,2.9913611412,1.63986682892,1.88572561741,2.8434574604,3.24907803535,3.20391798019,3.27676343918,3.01226663589,2.89073467255,2.27132534981
2.1918489933,2.07795667648,2.13792705536,2.13571643829,2.15897083282,2.3619954586,3.04400396347,3.55316543579,4.01413059235,3.61096572876,2.97974038124,3.29732608795,3.64609527588,3.15971565247,3.35771083832,2.37413311005,2.52460408211,3.06929159164,3.27550458908,3.32409262657,3.1821346283,3.10316991806,2.75702166557,2.54627966881
2.63664960861,2.31017065048,2.19780611992,2.29715514183,2.43940258026,2.61433935165,3.00349593163,3.46407818794,3.98088288307,4.0506067276,3.51852893829,3.42094755173,3.52700209618,3.47820949554,3.4070045948,3.15931725502,3.15950393677,3.23934841156,3.61614227295,3.19018650055,3.19580698013,3.1343100071,2.78571867943,2.55976343155
2.48017978668,2.1052031517,1.83680677414,1.76132142544,1.8616039753,3.04520583153,5.1501584053,5.08704805374,5.30083656311,5.24430990219,4.56011009216,3.67664194107,3.36377000809,2.75981092453,2.65775322914,2.63206601143,3.01899504662,3.29672026634,3.5270075798,3.04446220398,3.0382039547,2.61603593826,2.3613307476,2.17163181305
1.98287904263,1.77767670155,1.73347139359,1.69920146465,1.70861577988,1.77048516273,3.2303404808,4.74654769897,4.97481870651,4.8135061264,4.28607654572,3.71664404869,3.11761832237,2.79449105263,2.85995912552,3.14214873314,3.30674767494,3.38262248039,3.67946529388,3.63955616951,3.38520812988,3.06896543503,2.62509846687,1.80393862724
1.89291965961,1.75903737545,1.43329679966,1.35591065884,1.59519684315,3.05543446541,4.9587097168,5.36170148849,5.92810726166,7.17688846588,6.8050494194,5.01055049896,4.76928520203,4.75899076462,4.60988426208,2.42425847054,2.65785646439,3.28119635582,3.97154259682,2.93998074532,3.09582924843,2.59339523315,2.15554857254,1.40597677231
2.28475856781,2.43185019493,2.4574534893,2.53793478012,2.65702009201,3.16580581665,4.9142999649,5.69690799713,6.25190114975,5.90268373489,5.02016448975,4.29829740524,4.10701179504,4.08224868774,4.03073406219,4.12736797333,4.06363391876,3.82653856277,4.208943367,3.74668526649,3.5520401001,3.16993665695,2.62003517151,1.7533415556
2.44009399414,2.65146756172,2.69170188904,2.66699075699,2.62454009056,2.59132885933,4.84901475906,6.00113630295,6.32692527771,6.2325387001,4.70563650131,4.27283477783,4.38739013672,4.04479885101,4.02045345306,3.95848965645,3.87518167496,3.69821667671,4.15213489532,3.67642116547,3.58648324013,3.39073371887,2.70441174507,2.04743742943
2.65287733078,2.54708981514,2.49430418015,2.78551769257,2.68956542015,3.05240869522,4.96338129044,5.87642288208,5.65725278854,5.95722055435,4.57622289658,4.1043548584,4.29668712616,4.23014640808,4.33350563049,4.53451776505,4.41864681244,4.06833791733,4.22837734222,3.9121901989,3.54194951057,3.05432343483,2.52571725845,1.75659430027
2.35025644302,2.38678741455,2.33809614182,2.28381681442,2.14491915703,2.99699187279,5.56658935547,6.36673307419,7.47531080246,7.64215517044,7.49984693527,4.72276210785,4.97255516052,4.61202764511,5.18894147873,4.28572463989,4.35251951218,4.47534942627,5.06448364258,4.26793861389,3.63716197014,3.5297460556,2.6178612709,2.19450306892
2.67714881897,2.52618026733,2.50154137611,2.50842404366,2.51582717896,2.88389492035,5.3305850029,6.28701925278,6.81746053696,7.50109243393,4.66497278214,4.59036922455,4.22761249542,4.26467847824,4.27174568176,4.26680850983,4.48610687256,4.47992897034,5.14152479172,4.35492897034,3.88395595551,3.74568319321,2.83369898796,2.40497398376
2.7586812973,2.33295583725,2.27178239822,2.31844329834,2.31256198883,2.67414855957,4.66658496857,5.53021001816,6.15391731262,5.55575418472,4.86360311508,4.10274982452,4.12227916718,3.95783734322,4.29696941376,4.03439569473,4.15278625488,4.31709098816,4.93953371048,4.27616691589,3.78951215744,3.73046302795,3.10767126083,2.48901534081
2.52506256104,2.33773946762,2.30295419693,2.33419466019,2.31558966637,2.50495839119,3.80552530289,4.54097270966,4.66670799255,4.44493198395,4.20887947083,3.87267208099,3.87542247772,4.06865406036,3.94259476662,3.60649394989,3.44318175316,3.61526298523,4.07587385178,4.03338241577,3.73044681549,3.46284747124,2.74324035645,2.30729198456
2.29383420944,2.47922420502,2.37455654144,2.34004235268,2.26301145554,3.1086332798,4.75208950043,5.39370012283,5.70032787323,5.56922054291,4.57945728302,4.1550116539,3.94132113457,3.97475767136,3.91579341888,4.09002590179,4.13501358032,4.09814167023,5.1257185936,4.14739894867,3.8926012516,3.68350791931,2.86510491371,2.45248794556
2.31451702118,2.34008288383,2.41083312035,2.49378585815,3.00969958305,3.64141726494,5.13197278976,5.48530864716,5.81221961975,5.87944316864,4.76771783829,4.40195417404,4.01394367218,4.16403436661,4.19134759903,4.3310174942,4.45789670944,4.21450805664,4.85914897919,3.94750404358,3.72616410255,3.49598407745,3.03247213364,2.4859957695
2.21021199226,2.23776173592,2.29493427277,2.20840597153,2.11047744751,3.28193306923,4.96458387375,5.55768442154,5.47017383575,7.06106042862,5.20187997818,4.93678712845,4.65980625153,4.09474658966,4.20715713501,3.94627904892,3.96337294579,4.01703166962,3.99793171883,3.56842875481,3.32802796364,3.02826046944,2.63056230545,2.31872725487
2.37889146805,2.28053236008,2.23057436943,2.13509011269,2.15513420105,2.39207077026,2.99947428703,3.5615041256,3.83073878288,3.97723603249,3.9477994442,3.89943575859,3.67382335663,3.46756720543,3.54048347473,3.43204474449,3.32665491104,3.1649415493,3.07609510422,2.98988461494,3.18739056587,2.83632516861,2.43537688255,2.17550325394
2.23180961609,2.07110643387,1.99482953548,1.92017197609,2.04792380333,2.25985240936,3.4728500843,4.31513214111,4.67540025711,5.08672523499,4.32455635071,3.91665172577,3.60172653198,3.36014008522,3.20057845116,2.92256498337,2.90228319168,3.03928995132,3.35237169266,3.10996699333,3.10326194763,2.92148184776,2.4017829895,1.91973435879
1.15613484383,0.878724694252,0.876098334789,0.883432149887,0.991788625717,1.54943859577,3.87433338165,3.86943984032,3.89470767975,3.76251769066,3.41674160957,2.7785449028,2.30487155914,2.24548768997,2.38215637207,2.91147780418,2.85762453079,3.03584265709,3.46070098877,3.14017605782,2.89452266693,1.85789859295,1.65368783474,1.26243638992
2.06263566017,1.95341014862,1.64551615715,1.38510584831,2.12030410767,2.08644676208,3.54881167412,3.67598605156,3.6794397831,3.95698261261,3.52359557152,2.8070499897,2.10237598419,2.18436098099,2.37853384018,2.83322787285,2.96379852295,2.86900138855,3.00441288948,2.85092020035,2.96158242226,2.61527347565,2.27355313301,1.31730413437
1.41685545444,1.68324375153,1.66646182537,1.66067254543,1.88982629776,2.2960896492,3.91465473175,4.31914043427,4.39897823334,4.80745506287,4.25735092163,3.9255926609,3.82861471176,3.35466313362,3.31062817574,3.20602536201,2.96331429482,3.39221167564,3.73295450211,3.79075980186,3.59200167656,3.29250121117,2.72733950615,1.87166547775
1.76934874058,1.66725885868,1.68511652946,1.72967386246,1.74417316914,2.21200895309,3.28970766068,3.82409191132,4.11354351044,4.11315631866,3.55350351334,3.06224489212,2.74745726585,2.67447853088,2.80483150482,2.96930956841,2.87303829193,3.02321481705,3.36886715889,3.49511003494,3.38090395927,3.21828556061,2.8630759716,1.79988336563
1.67765927315,1.66041529179,1.66670525074,1.6671025753,1.74334859848,2.17365908623,4.22662830353,5.36041784286,5.91835308075,5.73583126068,4.83778142929,4.60070848465,4.88670301437,4.45765924454,4.14620876312,3.94182825089,3.7509727478,3.71655058861,4.24437999725,3.89110159874,3.70292472839,4.11340427399,3.65013003349,1.94696676731
1.64680957794,1.43967723846,1.57293438911,1.59337854385,1.73251903057,2.21525859833,4.19331073761,5.55280590057,5.89292240143,5.65808153152,4.98669242859,4.38834762573,4.38498973846,4.25380516052,4.15872478485,3.75222611427,3.92889428139,3.86960816383,4.15691375732,3.88579154015,3.87562322617,3.50480675697,3.15300631523,1.87350916862
1.78430068493,1.67600178719,1.64508283138,1.52919816971,2.04261302948,2.30846977234,4.09460020065,5.5729341507,5.78759527206,5.38976192474,4.75703859329,4.4720621109,4.50878620148,4.0251250267,3.8290989399,3.65937995911,3.80691123009,3.78158545494,3.90756988525,3.64662480354,3.52596306801,3.39079475403,2.68243384361,1.69778871536
2.07203674316,2.09884667397,1.96781098843,1.98863708973,2.13973236084,2.30711340904,3.89974713326,5.03524780273,4.87694120407,4.61626434326,4.03852558136,3.96101951599,3.77212905884,2.9621553421,2.72493386269,2.86228656769,2.97782349586,2.97772908211,3.04809165001,3.11856651306,3.19257807732,3.14125704765,2.64949011803,2.1038544178
1.83644127846,1.74454414845,1.84075188637,1.81423556805,1.70273423195,1.77366244793,2.38960647583,3.25227427483,3.19369029999,2.94921112061,3.05339574814,3.4575741291,3.38956356049,2.02573537827,2.11469697952,2.8308172226,2.80651164055,2.84138798714,3.31091594696,3.01783967018,2.98839974403,3.09793424606,2.47671198845,1.77242982388
1.94055211544,2.07258009911,1.98647999763,1.70871388912,1.93698883057,2.13485240936,2.74154996872,3.36425352097,3.71036028862,3.76623749733,3.43473482132,3.1481153965,3.0189640522,2.65313982964,2.60872364044,2.61984872818,2.94499945641,2.93945813179,2.97651028633,3.16536331177,3.14178514481,2.72648596764,2.29258513451,2.05327892303
2.12760043144,2.03336811066,1.92252850533,1.76783633232,2.05366134644,2.17153501511,3.01372432709,2.9915368557,3.12603902817,3.26786184311,3.14019560814,2.82372975349,2.43923544884,2.18676042557,1.87979900837,1.36929607391,2.42427396774,2.48356246948,2.23916912079,2.25442576408,2.1575217247,1.82804334164,1.7764800787,1.62505531311
1.69467806816,1.72247302532,1.70101261139,1.69116771221,1.85999751091,2.22453570366,3.21226286888,3.798589468,3.79521107674,3.89392876625,3.48492288589,3.17824745178,2.99910640717,3.08810806274,2.80660533905,2.34612154961,2.3558371067,2.49887466431,3.11150836945,3.02459168434,2.99184823036,2.75880646706,2.60644602776,2.19067287445
2.3401889801,2.12177801132,2.08427095413,2.13792061806,2.28055596352,2.46050238609,3.56630444527,3.7934319973,3.56390333176,3.19775676727,2.91792798042,2.92793059349,3.27095389366,3.06472206116,3.15438365936,1.79028761387,1.8874437809,2.71599340439,3.36429595947,3.39958381653,3.23541784286,2.9804058075,2.72285532951,2.31225538254
2.37137126923,2.17620658875,2.04923439026,2.03174161911,2.18651628494,2.38599300385,2.96638154984,3.4921681881,3.49236178398,3.45948767662,3.1574678421,3.10008764267,3.36474466324,3.11907100677,2.82425928116,2.44105625153,2.32837343216,3.07842493057,3.35810709,3.36402726173,3.14945149422,2.88841295242,2.77476477623,2.36681938171
2.49131417274,2.36930274963,2.13154745102,2.1250576973,2.45439004898,2.61958551407,2.68212246895,3.10997629166,3.54681420326,3.69002628326,3.36389684677,3.19827795029,3.24847745895,3.41489124298,3.16426515579,3.0434949398,2.99443483353,3.30874037743,3.58196949959,3.39930725098,3.18338513374,3.08175802231,2.88651132584,2.46172189713
2.50085139275,2.30676078796,2.09951257706,2.07460832596,2.40946626663,2.56847143173,2.71035504341,3.15971374512,3.4653544426,3.21898770332,3.12438559532,2.93872332573,3.23527407646,3.20003938675,2.90657877922,2.82266783714,3.06538701057,3.12673687935,2.82590723038,2.68357467651,3.04660105705,2.86233258247,2.62769675255,2.25124239922
