hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24
0.0,0.0,0.0,0.0,0.0,0.0,0.012942224741,6.07208871841,15.4757633209,19.2121734619,21.9625816345,22.8987903595,23.4382648468,22.985616684,21.7930736542,17.6751308441,9.55411624908,0.130163878202,0.00138205289841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0201505422592,6.61842536926,15.2953386307,21.1581382751,23.2296905518,23.7140464783,23.9670333862,24.0707359314,21.3877277374,16.5563163757,9.2293844223,0.16501262784,0.00138205289841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.012942224741,6.29231500626,17.1175785065,21.037065506,21.9089584351,20.8005046844,20.5778484344,18.1853847504,15.8963880539,15.4422121048,10.2412700653,0.207631707191,0.00138205289841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.012942224741,6.02042388916,17.1412563324,21.6031837463,22.759437561,20.90782547,21.8307056427,22.7899150848,20.7760715485,17.6114234924,10.3232889175,0.207631707191,0.00138205289841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0400404334068,5.07102203369,13.0965118408,18.2657375336,21.0127563477,22.1714687347,21.9847106934,20.2020282745,16.169593811,11.5700273514,7.20767068863,0.158558636904,0.00138205289841,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0273541510105,1.32851743698,5.82146072388,9.16469669342,10.8491725922,12.1148338318,14.7796459198,16.3298187256,14.960650444,11.1129760742,6.56515312195,0.162352889776,0.00517630577087,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0382171273232,6.55123472214,16.3337345123,21.2867412567,22.9657440186,24.3900146484,24.9676456451,25.2715816498,24.0593204498,21.4698734283,13.4770030975,0.211425960064,0.00517630577087,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0310088098049,6.09114313126,15.7896461487,20.8676815033,19.4862384796,14.9467506409,16.338766098,18.2191448212,18.9360275269,17.6552143097,10.7413682938,0.168806880713,0.00517630577087,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0295534729958,6.29610919952,16.762594223,20.684967041,21.6543922424,21.3795070648,21.818572998,20.6191196442,19.098236084,16.7408046722,11.3318939209,0.290736198425,0.00517630577087,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0310088098049,5.85415315628,16.7103385925,20.6358337402,22.561756134,23.1603336334,23.6880073547,22.8426799774,22.6607608795,19.6507759094,13.0614910126,0.290736198425,0.00517630577087,0.0,0.0,0.0,0.0,0.0
